市场,板块,代码,名称,行业
深证主板,主板,558,天府文旅,N 公共环保
深证主板,主板,559,万向钱潮,C 制造业
深证主板,主板,560,我爱我家,K 房地产
深证主板,主板,561,烽火电子,C 制造业
深证主板,主板,563,陕国投Ａ,J 金融业
深证主板,主板,564,供销大集,F 批发零售
深证主板,主板,565,渝三峡Ａ,C 制造业
深证主板,主板,566,海南海药,C 制造业
深证主板,主板,567,海德股份,J 金融业
深证主板,主板,568,泸州老窖,C 制造业
深证主板,主板,570,苏常柴Ａ,C 制造业
深证主板,主板,571,新大洲A,B 采矿业
深证主板,主板,572,海马汽车,C 制造业
深证主板,主板,573,粤宏远Ａ,C 制造业
深证主板,主板,576,甘化科工,C 制造业
深证主板,主板,581,威孚高科,C 制造业
深证主板,主板,582,北部湾港,G 运输仓储
深证主板,主板,586,汇源通信,C 制造业
深证主板,主板,589,贵州轮胎,C 制造业
深证主板,主板,590,古汉医药,C 制造业
深证主板,主板,591,太阳能,D 水电煤气
深证主板,主板,592,平潭发展,C 制造业
深证主板,主板,593,德龙汇能,D 水电煤气
深证主板,主板,595,*ST宝实,C 制造业
深证主板,主板,596,古井贡酒,C 制造业
深证主板,主板,597,东北制药,C 制造业
深证主板,主板,598,兴蓉环境,D 水电煤气
深证主板,主板,599,青岛双星,C 制造业
深证主板,主板,600,建投能源,D 水电煤气
深证主板,主板,601,韶能股份,D 水电煤气
深证主板,主板,603,盛达资源,B 采矿业
深证主板,主板,605,渤海股份,D 水电煤气
深证主板,主板,607,华媒控股,L 商务服务
深证主板,主板,608,*ST阳光,K 房地产
深证主板,主板,609,ST中迪,S 综合
深证主板,主板,610,西安旅游,L 商务服务
深证主板,主板,612,焦作万方,C 制造业
深证主板,主板,615,*ST美谷,Q 卫生
深证主板,主板,617,中油资本,J 金融业
深证主板,主板,619,海螺新材,C 制造业
深证主板,主板,620,盈新发展,K 房地产
深证主板,主板,623,吉林敖东,C 制造业
深证主板,主板,625,长安汽车,C 制造业
深证主板,主板,626,远大控股,F 批发零售
深证主板,主板,628,高新发展,E 建筑业
深证主板,主板,629,钒钛股份,C 制造业
深证主板,主板,630,铜陵有色,C 制造业
深证主板,主板,631,顺发恒能,K 房地产
深证主板,主板,632,三木集团,F 批发零售
深证主板,主板,633,合金投资,C 制造业
深证主板,主板,635,英 力 特,C 制造业
深证主板,主板,636,风华高科,C 制造业
深证主板,主板,637,茂化实华,C 制造业
深证主板,主板,638,*ST万方,A 农林牧渔
深证主板,主板,639,西王食品,C 制造业
深证主板,主板,650,仁和药业,C 制造业
深证主板,主板,651,格力电器,C 制造业
深证主板,主板,652,泰达股份,F 批发零售
深证主板,主板,655,金岭矿业,B 采矿业
深证主板,主板,656,*ST金科,K 房地产
深证主板,主板,657,中钨高新,C 制造业
深证主板,主板,659,珠海中富,C 制造业
深证主板,主板,661,长春高新,C 制造业
深证主板,主板,663,永安林业,A 农林牧渔
深证主板,主板,665,湖北广电,I 信息技术
深证主板,主板,668,*ST荣控,K 房地产
深证主板,主板,669,ST金鸿,D 水电煤气
深证主板,主板,670,盈方微,F 批发零售
深证主板,主板,672,上峰水泥,C 制造业
深证主板,主板,676,智度股份,L 商务服务
深证主板,主板,677,恒天海龙,C 制造业
深证主板,主板,678,襄阳轴承,C 制造业
深证主板,主板,679,大连友谊,F 批发零售
深证主板,主板,680,山推股份,C 制造业
深证主板,主板,681,视觉中国,I 信息技术
深证主板,主板,682,东方电子,I 信息技术
深证主板,主板,683,博源化工,C 制造业
深证主板,主板,685,中山公用,D 水电煤气
深证主板,主板,686,东北证券,J 金融业
深证主板,主板,688,国城矿业,B 采矿业
深证主板,主板,690,宝新能源,D 水电煤气
深证主板,主板,691,*ST亚太,C 制造业
深证主板,主板,692,惠天热电,D 水电煤气
深证主板,主板,695,滨海能源,C 制造业
深证主板,主板,697,ST炼石,C 制造业
深证主板,主板,698,ST沈化,C 制造业
深证主板,主板,700,模塑科技,C 制造业
深证主板,主板,701,厦门信达,F 批发零售
深证主板,主板,702,正虹科技,C 制造业
深证主板,主板,703,恒逸石化,C 制造业
深证主板,主板,705,浙江震元,F 批发零售
深证主板,主板,707,双环科技,C 制造业
深证主板,主板,708,中信特钢,C 制造业
深证主板,主板,709,河钢股份,C 制造业
深证主板,主板,710,贝瑞基因,M 科研服务
深证主板,主板,711,ST京蓝,C 制造业
深证主板,主板,712,锦龙股份,J 金融业
深证主板,主板,713,国投丰乐,A 农林牧渔
深证主板,主板,715,中兴商业,F 批发零售
深证主板,主板,716,黑芝麻,C 制造业
深证主板,主板,717,中南股份,C 制造业
深证主板,主板,718,苏宁环球,K 房地产
深证主板,主板,719,中原传媒,R 文化传播
深证主板,主板,720,新能泰山,C 制造业
深证主板,主板,721,西安饮食,H 住宿餐饮
深证主板,主板,722,湖南发展,D 水电煤气
深证主板,主板,723,美锦能源,C 制造业
深证主板,主板,725,京东方Ａ,C 制造业
深证主板,主板,726,鲁  泰Ａ,C 制造业
深证主板,主板,727,冠捷科技,C 制造业
深证主板,主板,728,国元证券,J 金融业
深证主板,主板,729,燕京啤酒,C 制造业
深证主板,主板,731,四川美丰,C 制造业
深证主板,主板,733,振华科技,C 制造业
深证主板,主板,735,罗 牛 山,A 农林牧渔
深证主板,主板,736,*ST中地,K 房地产
深证主板,主板,737,北方铜业,C 制造业
深证主板,主板,738,航发控制,C 制造业
深证主板,主板,739,普洛药业,C 制造业
深证主板,主板,750,国海证券,J 金融业
深证主板,主板,751,锌业股份,C 制造业
深证主板,主板,752,ST西发,C 制造业
深证主板,主板,753,漳州发展,F 批发零售
深证主板,主板,755,山西高速,G 运输仓储
深证主板,主板,756,新华制药,C 制造业
深证主板,主板,757,浩物股份,F 批发零售
深证主板,主板,758,中色股份,B 采矿业
深证主板,主板,759,中百集团,F 批发零售
深证主板,主板,761,本钢板材,C 制造业
深证主板,主板,762,西藏矿业,B 采矿业
深证主板,主板,766,通化金马,C 制造业
深证主板,主板,767,晋控电力,D 水电煤气
深证主板,主板,768,中航西飞,C 制造业
深证主板,主板,776,广发证券,J 金融业
深证主板,主板,777,中核科技,C 制造业
深证主板,主板,778,新兴铸管,C 制造业
深证主板,主板,779,甘咨询,M 科研服务
深证主板,主板,782,恒申新材,C 制造业
深证主板,主板,783,长江证券,J 金融业
深证主板,主板,785,居然智家,L 商务服务
深证主板,主板,786,北新建材,C 制造业
深证主板,主板,788,北大医药,C 制造业
深证主板,主板,789,万年青,C 制造业
深证主板,主板,790,华神科技,C 制造业
深证主板,主板,791,甘肃能源,D 水电煤气
深证主板,主板,792,盐湖股份,C 制造业
深证主板,主板,793,*ST华闻,R 文化传播
深证主板,主板,795,英洛华,C 制造业
深证主板,主板,796,凯撒旅业,L 商务服务
深证主板,主板,797,中国武夷,K 房地产
深证主板,主板,798,中水渔业,A 农林牧渔
深证主板,主板,799,酒鬼酒,C 制造业
深证主板,主板,800,一汽解放,C 制造业
深证主板,主板,801,四川九洲,C 制造业
深证主板,主板,802,北京文化,R 文化传播
深证主板,主板,803,山高环能,N 公共环保
深证主板,主板,807,云铝股份,C 制造业
深证主板,主板,809,和展能源,C 制造业
深证主板,主板,810,创维数字,C 制造业
深证主板,主板,811,冰轮环境,C 制造业
深证主板,主板,812,陕西金叶,C 制造业
深证主板,主板,813,德展健康,C 制造业
深证主板,主板,815,美利云,C 制造业
深证主板,主板,816,智慧农业,C 制造业
深证主板,主板,818,航锦科技,C 制造业
深证主板,主板,819,岳阳兴长,C 制造业
深证主板,主板,820,*ST节能,M 科研服务
深证主板,主板,821,ST京机,C 制造业
深证主板,主板,822,山东海化,C 制造业
深证主板,主板,823,超声电子,C 制造业
深证主板,主板,825,太钢不锈,C 制造业
深证主板,主板,826,启迪环境,N 公共环保
深证主板,主板,828,东莞控股,G 运输仓储
深证主板,主板,829,天音控股,F 批发零售
深证主板,主板,830,鲁西化工,C 制造业
深证主板,主板,831,中国稀土,C 制造业
深证主板,主板,833,粤桂股份,S 综合
深证主板,主板,837,秦川机床,C 制造业
深证主板,主板,838,财信发展,K 房地产
深证主板,主板,839,国安股份,I 信息技术
深证主板,主板,848,承德露露,C 制造业
深证主板,主板,850,华茂股份,C 制造业
深证主板,主板,852,石化机械,C 制造业
深证主板,主板,856,冀东装备,C 制造业
深证主板,主板,858,五 粮 液,C 制造业
深证主板,主板,859,国风新材,C 制造业
深证主板,主板,860,顺鑫农业,C 制造业
深证主板,主板,862,银星能源,D 水电煤气
深证主板,主板,863,三湘印象,K 房地产
深证主板,主板,868,安凯客车,C 制造业
深证主板,主板,869,张  裕Ａ,C 制造业
深证主板,主板,875,电投绿能,D 水电煤气
深证主板,主板,876,新 希 望,C 制造业
深证主板,主板,877,天山股份,C 制造业
深证主板,主板,878,云南铜业,C 制造业
深证主板,主板,880,潍柴重机,C 制造业
深证主板,主板,881,中广核技,C 制造业
深证主板,主板,882,华联股份,L 商务服务
深证主板,主板,883,湖北能源,D 水电煤气
深证主板,主板,885,城发环境,N 公共环保
深证主板,主板,886,海南高速,G 运输仓储
深证主板,主板,887,中鼎股份,C 制造业
深证主板,主板,888,峨眉山Ａ,N 公共环保
深证主板,主板,889,中嘉博创,I 信息技术
深证主板,主板,890,法尔胜,C 制造业
深证主板,主板,892,欢瑞世纪,R 文化传播
深证主板,主板,893,亚钾国际,C 制造业
深证主板,主板,895,双汇发展,C 制造业
深证主板,主板,897,津滨发展,K 房地产
深证主板,主板,898,鞍钢股份,C 制造业
深证主板,主板,899,赣能股份,D 水电煤气
深证主板,主板,900,现代投资,G 运输仓储
深证主板,主板,901,航天科技,C 制造业
深证主板,主板,902,新洋丰,C 制造业
深证主板,主板,903,ST云动,C 制造业
深证主板,主板,905,厦门港务,F 批发零售
深证主板,主板,906,浙商中拓,L 商务服务
深证主板,主板,908,*ST景峰,C 制造业
深证主板,主板,909,ST数源,K 房地产
深证主板,主板,910,大亚圣象,C 制造业
深证主板,主板,911,广农糖业,C 制造业
深证主板,主板,912,泸天化,C 制造业
深证主板,主板,913,钱江摩托,C 制造业
深证主板,主板,915,华特达因,C 制造业
深证主板,主板,917,电广传媒,I 信息技术
深证主板,主板,919,金陵药业,C 制造业
深证主板,主板,920,沃顿科技,C 制造业
深证主板,主板,921,海信家电,C 制造业
深证主板,主板,922,佳电股份,C 制造业
深证主板,主板,923,河钢资源,B 采矿业
深证主板,主板,925,众合科技,C 制造业
深证主板,主板,926,福星股份,K 房地产
深证主板,主板,927,中国铁物,L 商务服务
深证主板,主板,928,中钢国际,E 建筑业
深证主板,主板,929,*ST兰黄,C 制造业
深证主板,主板,930,中粮科技,C 制造业
深证主板,主板,931,中 关 村,C 制造业
深证主板,主板,932,华菱钢铁,C 制造业
深证主板,主板,933,神火股份,C 制造业
深证主板,主板,935,四川双马,C 制造业
深证主板,主板,936,华西股份,C 制造业
深证主板,主板,937,冀中能源,B 采矿业
深证主板,主板,938,紫光股份,C 制造业
深证主板,主板,948,南天信息,I 信息技术
深证主板,主板,949,新乡化纤,C 制造业
深证主板,主板,950,重药控股,F 批发零售
深证主板,主板,951,中国重汽,C 制造业
深证主板,主板,952,广济药业,C 制造业
深证主板,主板,953,河化股份,C 制造业
深证主板,主板,955,欣龙控股,C 制造业
深证主板,主板,957,中通客车,C 制造业
深证主板,主板,958,电投产融,D 水电煤气
深证主板,主板,959,首钢股份,C 制造业
深证主板,主板,960,锡业股份,C 制造业
深证主板,主板,962,东方钽业,C 制造业
深证主板,主板,963,华东医药,F 批发零售
深证主板,主板,965,天保基建,K 房地产
深证主板,主板,966,长源电力,D 水电煤气
深证主板,主板,967,盈峰环境,C 制造业
深证主板,主板,968,蓝焰控股,B 采矿业
深证主板,主板,969,安泰科技,C 制造业
深证主板,主板,970,中科三环,C 制造业
深证主板,主板,972,*ST中基,C 制造业
深证主板,主板,973,佛塑科技,C 制造业
深证主板,主板,975,山金国际,B 采矿业
深证主板,主板,977,浪潮信息,C 制造业
深证主板,主板,978,桂林旅游,N 公共环保
深证主板,主板,980,众泰汽车,C 制造业
深证主板,主板,981,山子高科,C 制造业
深证主板,主板,983,山西焦煤,B 采矿业
深证主板,主板,985,大庆华科,C 制造业
深证主板,主板,987,越秀资本,J 金融业
深证主板,主板,988,华工科技,C 制造业
深证主板,主板,989,九芝堂,C 制造业
深证主板,主板,990,诚志股份,C 制造业
深证主板,主板,993,闽东电力,D 水电煤气
深证主板,主板,995,皇台酒业,C 制造业
深证主板,主板,997,新 大 陆,I 信息技术
深证主板,主板,998,隆平高科,A 农林牧渔
